name,id,url,price,userRatingCount,currentVersionReleaseDate,avgUserRating,description
Capzule,386321118,https://itunes.apple.com/us/app/capzule/id386321118?mt=8&uo=4,0.0,120,2018-09-14T00:59:33Z,3.5,"Using too many Health Apps?  Consolidate with Capzule - Single App to Track Health and Wellness of Your Family.  Stored locally on your device. Capzule PHR is the most comprehensive personal health records App. A must have for parents, family caregivers and chronic patients.  - TouchID Enabled - Today View Widget (My Profile, Reminders & Appointments) - AirDrop File/Backup Share - Drive and Dropbox Interfaced - Keep Family Health Data Organized - Create Summary in PDF, Email, Export & Print - Import CSV from Mail Attachments/Other Apps - Scan Documents Using Camera into PDF - Create Custom Health Monitoring Templates to Track Any Chronic Condition - Set Unlimited Medication Reminders  - Set Doctor Appointment Reminders - Visualize Health Data in Graphical Timeline - Upload Files Directly From Computers - Edit Directly From A Computer Browser - Add Files From Other Apps - Transfer Data Between iOS Devices - Password Protected - Create QR Code Summary for Emergency Personnel  - Data Backup/Restore Using Email or Computer  ** Features In Depth **  - Export CSV data from desktop/laptop - Record conditions and allergies - Store doctor appointments - Enter medications - Email summary and graphs - Print or download summary from desktop/laptop - Maintain immunization records - Enter vitals in Metric or Standard units - Analyze line graphs of vitals and lab results - Keep family, social and medical history together - Track health statistics with flowsheets and self health screening - Enter notes, upload results and files - Manage physician and insurance information - Password protected - Reset password when password is lost - Email flowsheet data in CSV (comma separated values) format along with graphs - Email Summary with images (graphs) - Email Documents/attachments - Categorize Notes, Results & Files   ** Auto-renewable In-App Subscriptions  - 1. Monthly Ad-Free ($1.49)  - 2. Yearly Ad-Free ($11.99) A purchase for the amount specified in the selected plan will be applied to your iTunes account on confirmation. Subscriptions will automatically renew unless canceled within 24-hours before the end of the current term. You can turn off automatic renewal in your iTunes account settings. (Terms of Use: http://www.capzule.com/inapp-tou.html)."
"Health Tracker & Manager for iPhone - Personal Healthbook App for Tracking Blood Pressure BP, Glucose & Weight BMI",366266931,https://itunes.apple.com/us/app/health-tracker-manager-for-iphone-personal-healthbook/id366266931?mt=8&uo=4,3.99,110,2015-10-01T20:06:09Z,4.0,"Health Tracker PRO is the most comprehensive and complete health tracking application available on the App Store which includes all the three common health problems which can be tracked at home:  * Blood Sugar * Blood Pressure - Systolic, Diastolic, Resting Heart Rate (Pulse) and Mean Arterial Pressure * Body Mass Index - Weight, Height and BMI   Why buy three different apps to track BP, Sugar and BMI individually when you can have all of them packed in one and better than that - for a price which is less than half of all of them put together.  The application interface is designed with ease of use in mind and is completely self explanatory. You would be up and running as soon as you start using it for the first time.  Check out the screenshots of the application below and you will know what we mean.  The Dashboard provides a quick snapshot of your last readings under various categories and a clearly indicates the values that are under acceptable ranges and the ones which are not.  Health Tracker PRO has individual screens for each of these categories and the inferences are color coded to give a fair understanding of potentially risky values and safe limits. The application automatically computes inferred values like Mean Arterial Pressure and Body Mass Index based on the values entered thus making it easy for you and your doc to quickly understand your health condition.   A separate charting page shows health trends in a visual graph which can be toggled to see individual values, switch between ranges and a snapshot of the screen taken and stored on your device for future reference.  The carefully designed ""Email Reports"" feature allows you to email selected or all recorded values to your doctor or to your own email address. You can as well select the period for which you want to send the records for.  Want more? You can also put in individual Notes for each of these readings to keep a note for yourselves or for your doctor about the type of reading (fasting sugar etc.,) or virtually anything else which you want to keep a note for yourselves or for your doctor.  Each readings have individual indicators to show the time and date of the readings.  Key features include:  - A simple and intuitive user interface. - Color coded values and indicators to get an immediate sense of values. - An elegant dashboard which shows your last readings and if they were under control. - Ability to track Blood Sugar/Diabetes - Ability to track Blood Pressure - Systolic, Diastolic, Pulse Rate - Automatic computation of Mean Arterial Value which is a key indicator of one's heart's health. - Ability to track Weight & Height. - Automatic computation of Body Mass Index (BMI) which is a key indicator of obesity.  - Elegant graphs to show individual health trends  - Snapshot feature to store the graphs as pictures for reference - Customizable date export feature which allows sending the recorded readings to yourselves or your doctor.  The application was developed keeping a common man in mind and hence sports a very simple but elegant design which is easy to use and yet functional.   Start using HealthTracker PRO today and see for yourselves how easy it is to keep track and get insights into your health condition and finally take corrective steps to improve your health.   *** WE NEED YOUR VALUABLE FEEDBACKS ***  Our aim is to constantly keep improving this application to include more features and to improve existing ones based on your feedbacks. Keep sending us feedbacks, criticisms or any pain points you have with the application and we will make sure we get them right in the next updates."
Sanford,630207652,https://itunes.apple.com/us/app/sanford/id630207652?mt=8&uo=4,0.0,8,2018-10-31T11:59:48Z,4.0,"The Sanford Health App is a convenient way to manage your health information in one place. The app includes integrated access to My Sanford Chart, and a variety of solutions which are free to use and available 24/7.   •  Easy-to-use features include: •  Find a doctor and view patient satisfaction ratings •  Find a location near you, and get directions •  View wait times •  View your medical records •  Access test results •  Schedule appointments and receive reminders •  Schedule a virtual visit •  Securely message your doctor •  Request prescription renewals or refills •  Pay your bill •  Upload health and fitness data, including data from the “Apple Health app”, when enrolled in self- tracking programs  *Access to your medical records requires you to have a My Sanford Chart account.   You can create a My Sanford Chart account by selecting Sign-Up Online at: www.mysanfordchart.org"
PortalConnect,594261400,https://itunes.apple.com/us/app/portalconnect/id594261400?mt=8&uo=4,0.0,36,2018-10-09T11:38:47Z,1.5,"Welcome to PortalConnect, a free app that allows you to use your iPhone to access and update your personal health record as well as :   • Keep your account information up to date with your physician’s office • Engage in secure messaging with your physician  • Review notes from your past appointments • Review Library files and lab results shared by your physician  Having unparalleled, 24-7 access to your physician and to your personal health record through PortalConnect requires a subscription service. Check with your doctor’s office for details on how to enroll.   Making Health Care Easier  --  With access to your personal health record (PHR) through PortalConnect, you can quickly recall past procedures, physician recommendations, lists of your current and former medications and much more. Having this consolidated record on hand makes it easy to communicate with specialists and other medical professionals you see in addition to your primary care physician. Now, you’re all on the same page.    Need help?  -- Visit the Support site at http://portalconnect.net/support, send an email to info@portalconnect.net or contact the team at 1-866-779-1526."
CareSync | Care Coordination,635439202,https://itunes.apple.com/us/app/caresync-care-coordination/id635439202?mt=8&uo=4,0.0,38,2018-04-25T14:47:04Z,4.0,"CareSync makes it simple to access, organize, and securely share you and your loved ones' important health information.   • Access your family’s complete medical record when you need it the most. • Med reminders & measurements: Track the meds you take, your blood pressure, glucose, weight, & more, then combine it with your medical information. • Prepare for appointments:  Organize questions and send information to your doctor in advance. • Get more out of appointments:  Manage tasks, documents, photos, and even voice recordings at the visit. • Get better care:  Your doctors need all your information to give the best treatment.  Send Care Reports to make sure your doctor understands your current medical information and is equipped with relevant summaries of your visit history. • Caregiver?  Care for a loved one from anywhere by entering information before visits, sharing relevant summaries with your loved one's doctors, and finding out what happened at the visit.   Want us to enter your information for you?  Simply select Upgrade from the main menu or Request Records from any single completed appointment, and CareSync Plus will get the records and enter a summary of the provider’s notes (in-app purchase).   CareSync never diagnoses or treats patients.  Data is stored on a secure, HIPAA-compliant platform, and users determine how their information is shared."
MTBC PHR,499832131,https://itunes.apple.com/us/app/mtbc-phr/id499832131?mt=8&uo=4,0.0,437,2018-07-17T02:21:39Z,4.5,"MTBC Personal Health Record (PHR) has brought its users the satisfaction of having direct access to one’s detailed health information and background.  Scheduling appointments with your doctor and viewing medical history was never this easy. PHR is a safe and user-friendly application to keep track of all your lab reports, claims and amount you owe. Furthermore, it provides the convenience to view all your health and appointment history and saves time if you wish to schedule an appointment with your doctor. Now available in market, this application is going to be with you wherever you go, linking you to your provider and your health records 24/7.  PHR offers an easy to use interface where you can cruise through the following options:  • Appointments:  Gives you flexibility to setup an appointment with your provider and cancel them pre-hand if required.  • Health History:  Holds directory of your medical history, medications, allergies and immunization records. • Claims History:  Provides ease of access to records of claims that have been submitted on your behalf. • Lab Reports:  Saves time and effort by providing you with a database of all the lab results for the tests you have undergone.  • Secure Messaging:  Helps you to connect with your provider via direct and secure messaging. • Demographics:  Allows you to update or edit any personal details such as Phone Number or Address.  Other features include: • Attractive interface for users • Sign up option for unregistered patients • Ease to clear claims by using online payment   • Smart search functionality for  appointments & claims  • Archive important messages  • Providing access to your health measurements taken from Withings, Fit Bit and iHealth devices to your providers with your permission.  Download this application and forget managing all those different medical files that you had to keep record of; this ‘all-in-one’ application is the solution to all your problems.  Note: The data collected from Apple Health app will only be shown to your Doctor to help them understand and diagnose better. We use your location periodically  to Auto Check-in you when you visit Doctor office.  This app may use your location even when it isn’t open, which can decrease device battery life."
bant - Simplifying diabetes,361257571,https://itunes.apple.com/us/app/bant-simplifying-diabetes/id361257571?mt=8&uo=4,0.0,188,2017-11-16T14:17:02Z,2.5,"Track your lifestyle (blood glucose, meal photos, step counts, and weight).  Get personalized insights.  Improve your diabetes.  bant integrates with the Health app to read and write your weight and blood glucose readings."
Medical Wiz - Family Health Information,908864900,https://itunes.apple.com/us/app/medical-wiz-family-health-information/id908864900?mt=8&uo=4,0.0,22,2017-05-29T16:42:26Z,3.5,"Keep you and your family’s medical info here in Medical Info.   Check and export medical info anywhere any time with your iOS devices.   What you can save into this app will surprise you: general basic info, emergency contacts, allergies, taken medications and logs, prescriptions, dietaries, immunizations, hospitalizations and surgeries logs, diagnoses, tests, family info and insurance, physicians and visits plan, and eyesight.   For the test logs, you can add test like, blood pressure, glucose, bone density, cholesterol, chem-7, CMP, colonoscopy, complete blood count, complete urinalysis, CT Scan, EEG, EKG, Endoscopy, Ferritin, Weight, Temperature, Height, Hemoglobin A1c, Immunoglobulins, Kidney Function, Liver Function, Mammogram, MRI, PET, Prothrombin Time, PSA, Routine Urinalysis, Spirometry, Thyroid Function, Total Iron Binding Capacity, Ultrasound and X-ray.   You can choose which logs you want to track from above.   Doctors also can use this app to track your patients’ info.   Here is the detailed info you can track:  ⁃ General basic info: contact, employment, weight, height, blood type, and social habit etc.  ⁃ Emergency contacts: name, phone number, relationship, email and address.  ⁃ Allergies: Item, reaction and severity.  ⁃ Medications: name, dosage, frequency, reason, side effect and reminders etc.  ⁃ Prescriptions: name, number, physician, pharmacy and phone number.  ⁃ Dietaries: name, type, quantity, begin date and reason for this.  ⁃ Immunizations: vaccine name, received date and reminder for each.  ⁃ Hospitalization: reason, start date, outcome, hospital name and stay length.  ⁃ Surgeries: Date, procedure, result, hospital and attending physician.  ⁃ Tests: test type, keep logs, and generate report tendency.  ⁃ Diagnose: Date, symptom and treatment.  ⁃ Insurance: companion name, phone, ID No., address, group No., coverage and copays.  ⁃ Physicians: Name, type, phone, email and address.  ⁃ Visits: Time, doctor name, purpose, question, outcome and reminder.  ⁃ Eyesight: visual impairment, eyeglasses and contact lenses.   Other features:  ⁃ Add unlimited profiles and track their medical info separately.  ⁃ Supports Air Print.  ⁃ Support US and SI unit.  ⁃ Passcode protection.  ⁃ Supports Touch ID as passcode. ⁃ Dropbox Backup and Restore.  ⁃ Export logs in form of PDF, CSV or HTML.  ⁃ Supports iPhone and iPad version.   If you have any question or suggestion, please email to thelinklinks@gmail.com."
Healthjump,864038041,https://itunes.apple.com/us/app/healthjump/id864038041?mt=8&uo=4,0.0,15,2015-10-31T01:29:09Z,4.0,"A simpler way to communicate with your doctor, schedule appointments and manage your health.  Features:  - Request your medical record  - Securely exchange messages with your doctor - Easily request appointments - Centrally manage all your medical records - Review past appointments and corresponding documents  Why Healthjump? Patients are embracing a bigger role in their healthcare as valuable information is becoming more readily accessible electronically. With Healthjump, it is now easier than ever to ensure your doctor has the most up-to-date information about you and your health. For the first time ever Healthjump enables you to access and share your medical record with your doctors and specialists. Find new doctors and communicate with your current care team all in one secure personal health record app."
YourHealthRecord Mobile,516447690,https://itunes.apple.com/us/app/yourhealthrecord-mobile/id516447690?mt=8&uo=4,0.0,19,2018-05-21T22:04:28Z,3.0,"Much has been said about the potential of computers and the internet to revolutionise health care, and the focus of this attention has been on the provision of an electronic health records. Most health care providers and health professionals agree that the universal availability of an electronic health record would be a major advance in the provision of high quality health care. In the interests of better health care we are happy to provide, free of charge, a sophisticated, high quality electronic health record. Welcome to Your Health Record! Your Health Record provides a convenient place to store all your health related information, including doctor visits, hospitalisation, surgery, medications and treatments. It also allows simple centralised storage of documents, reports and images. Information can be stored and accessed by any of your designated health professionals at your discretion. Your Health Record allows tracking and analysis of entries to monitor treatments and disease progression and provides an important repository of useful information such as medication anaesthetic or other allergies, vaccination history and symptom history Information can be displayed or printed as a summary, for quick evaluation by health professionals Your Health Record provides a single comprehensive easily accessible medical history which allows health professionals to more accurately diagnose, monitor and treat medical conditions. You have the ability to simplify and improve your health care by creating a health record, so why not make a start."
MyQuadMed,728086935,https://itunes.apple.com/us/app/myquadmed/id728086935?mt=8&uo=4,0.0,8,2018-10-02T18:11:07Z,2.0,"Available exclusively for patients of QuadMed, the MyQuadMed app gives you secure access to manage your personal health care on the go - right from your mobile device.   With MyQuadMed you can: ·         Schedule and manage your appointments ·         Secure message with your QuadMed provider ·         Access your secure QuadMed health records  ·         View your QuadMed health center contact information and available services"
Get Your Health Record,1336243597,https://itunes.apple.com/us/app/get-your-health-record/id1336243597?mt=8&uo=4,0.0,5,2018-10-17T17:23:57Z,5.0,"Transfer all health records from all providers for you and your family members to one location.  Title: One Touch Health ""Smart Record Membership"" Subscription Duration: 1 Month Subscription Price: $4.99 Auto-renew: This is an auto-renewing subscription, read below to know more Payment will be charged to iTunes Account at confirmation of purchase.  Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period.  Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal.  Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user’s Account Settings after purchase.  Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable.  Terms of use:  https://www.onetouchhealth.com/terms"
RaceAddict,676858654,https://itunes.apple.com/us/app/raceaddict/id676858654?mt=8&uo=4,1.99,43,2018-01-16T17:18:31Z,4.0,"Running Application:  Do you register for multiple races a month?  Do you plan your weekends around your next race?  Do you find yourself searching through your inbox time after time to find pertinent race information?  Are there race medals hanging from every doorknob in your house?  If so, you may be a RaceAddict!!!  RaceAddict is an easy to use app that enables you to track your upcoming and previous races in one location. Record your upcoming race information, including start time, location, date, and distance. Once you have finished the race, you can easily add your results and effortlessly sort your data to review your race history and PRs.  Teater / McNerney / Cooper 2016"
MedXCom for Patients,535963996,https://itunes.apple.com/us/app/medxcom-for-patients/id535963996?mt=8&uo=4,0.0,10,2015-11-07T05:12:12Z,4.5,"Take control of your health and well-being—anytime, anywhere!  The MedXCom Patient app is a revolutionary patient portal that lets you store and manage all of your health information, and instantly share important data and updates with your doctors. This FREE app gives you full control over your personal health care—you decide what to store, what to share, and who gets to see it.  Manage your health profile with confidence and convenience.  With the free MedXCom Patient app, you can store health profiles for yourself and all of your dependents in one convenient location. Intuitive interfaces make it easy to input as many health profiles as you'd like, with as much detail as you want to include.  With the MedXCom app, you can:  • Get reminded when to take your medications • Upload all of your medical records, including surgical history, allergies, medications, and more, in just a few minutes • Store images of your health insurance card and driver's license for faster processing through health care facilities • View and update your profile anytime, in just a few seconds • Add unlimited dependent profiles • Add providers to your “Health Team” to easily share medical records with doctors • Instantly notify your health care providers if a health emergency occurs  Get powerful security for your personal information.  MedXCom Patient is HIPPA certified and complies with all medical privacy standards. Only you and your authorized providers will be able to view your health records and profile information. You can convert all your paper records into one convenient storage app, and rest assured that your private data is safe.  Optimal wellness, your way.  Download the FREE MedXCom Patient app today, and enjoy the convenience, flexibility, and enhanced quality of care you'll get with your secure, one-stop health profile, along with improved communications with your healthcare providers."
WODTrackr,912240502,https://itunes.apple.com/us/app/wodtrackr/id912240502?mt=8&uo=4,0.0,5,2015-12-17T21:23:38Z,1.0,"Connect with your CrossTrackr account and keep track of your results, crush your PRs and share with friends all without sweating the WOD book."
