name,id,userRatingCount,avgUserRating,title,author,authorUrl,rating,date,voteSum,voteCount,content
FollowMyHealth®,502147249,25571,4.5,Good,Guga21,https://itunes.apple.com/us/reviews/id502838419,5,2018-10-29T23:15:34-07:00,0,0,Good
FollowMyHealth®,502147249,25571,4.5,LD Mayfield,LD Mayfield,https://itunes.apple.com/us/reviews/id148094205,5,2018-10-29T14:57:21-07:00,0,0,Great app
FollowMyHealth®,502147249,25571,4.5,The best app of it ‘s kind,znel123,https://itunes.apple.com/us/reviews/id907156867,5,2018-10-29T12:58:29-07:00,0,0,Great app to know everything about personal ongoing health in real time
FollowMyHealth®,502147249,25571,4.5,Awesome,Barnabas2u,https://itunes.apple.com/us/reviews/id131616989,5,2018-10-29T11:15:11-07:00,0,0,Best App Ever Thanks!
FollowMyHealth®,502147249,25571,4.5,Awesome,wonderfulrouse,https://itunes.apple.com/us/reviews/id538922049,5,2018-10-29T10:20:16-07:00,0,0,"Love this app. It lets me keep up with everything i need, gives me my results, and can check my appointment without having to call the office"
FollowMyHealth®,502147249,25571,4.5,Great,fishbowl7,https://itunes.apple.com/us/reviews/id646805249,5,2018-10-29T09:33:36-07:00,0,0,I highly recommend this app to everyone
FollowMyHealth®,502147249,25571,4.5,Resourceful!,Mr.Caballero,https://itunes.apple.com/us/reviews/id26074569,5,2018-10-29T09:07:56-07:00,0,0,So easy to use and a great way to communicate with the clinic’s personnel.
FollowMyHealth®,502147249,25571,4.5,Love it!!!,KDD214321,https://itunes.apple.com/us/reviews/id320937169,5,2018-10-29T09:05:51-07:00,0,0,"It keeps tracks of appointments and lists all of your medications, lab results and family history. I would definitely recommend."
FollowMyHealth®,502147249,25571,4.5,Davis,36804,https://itunes.apple.com/us/reviews/id643133292,5,2018-10-29T08:02:33-07:00,0,0,Absolutely love it
FollowMyHealth®,502147249,25571,4.5,Easy to use,K of CnK,https://itunes.apple.com/us/reviews/id249111767,5,2018-10-29T07:15:55-07:00,0,0,This app is informative and easy to use. It is nice to have all my personal information in one place.
FollowMyHealth®,502147249,25571,4.5,Synalem23,Synalem23,https://itunes.apple.com/us/reviews/id662875583,5,2018-10-29T06:36:48-07:00,0,0,Great app!
FollowMyHealth®,502147249,25571,4.5,Simple and Easy,Michala94,https://itunes.apple.com/us/reviews/id443549429,5,2018-10-29T06:12:23-07:00,0,0,It’s so easy to keep track of things!
FollowMyHealth®,502147249,25571,4.5,Love the app!,JanC62,https://itunes.apple.com/us/reviews/id305444891,5,2018-10-29T06:01:59-07:00,0,0,I can see all of the entries my Doctor makes which keeps me informed and up to date regarding my health.
FollowMyHealth®,502147249,25571,4.5,Excellent,pryor-gibson,https://itunes.apple.com/us/reviews/id113381755,5,2018-10-29T04:54:58-07:00,0,0,This app is so helpful. To be able to see your lab results is awesome
FollowMyHealth®,502147249,25571,4.5,Love it,Healtcare User,https://itunes.apple.com/us/reviews/id204647799,5,2018-10-28T20:36:29-07:00,0,0,All my information is where I can find it and the results are uploaded immediately.. I can access this on my phone - it’s great!
FollowMyHealth®,502147249,25571,4.5,Service,latrive,https://itunes.apple.com/us/reviews/id676534328,5,2018-10-28T17:52:06-07:00,0,0,Show everything u need to see
FollowMyHealth®,502147249,25571,4.5,App convenience,O'ma277,https://itunes.apple.com/us/reviews/id22066672,5,2018-10-28T09:06:00-07:00,0,0,"Upfront recent information, and quick access to personal medical areas."
FollowMyHealth®,502147249,25571,4.5,Super convenient app,jrcaps96,https://itunes.apple.com/us/reviews/id525324880,5,2018-10-28T08:49:43-07:00,0,0,Love it
FollowMyHealth®,502147249,25571,4.5,Connecting,Mnm2198,https://itunes.apple.com/us/reviews/id137684037,4,2018-10-28T07:48:56-07:00,0,0,"Using the App on my iPhone, and my desk top, I have greater access and connection with my primary. Having and using the App I have found the stress of trying to reach my primary physician eliminated.   Of course I have to step up and educate myself to manage my own health, I have reduced out of pocket expenses."
FollowMyHealth®,502147249,25571,4.5,Great,eleldk,https://itunes.apple.com/us/reviews/id30550142,5,2018-10-27T20:46:09-07:00,0,0,Great and easy to review your and child’s medical record.
FollowMyHealth®,502147249,25571,4.5,Preparedness saves lives and money,dc'd,https://itunes.apple.com/us/reviews/id926822809,4,2018-10-27T18:53:08-07:00,0,0,"My health is one of the few things that I have choices in. Being up to date on the stuff that I can control is important to me. I like to go to review my tests and if it is something that the office needs to contact me over, I then can ask questions that may not have been addressed during the call. This sometimes saves me the price of a visit and now days that money can pay another bill."
FollowMyHealth®,502147249,25571,4.5,Efficient,thia119,https://itunes.apple.com/us/reviews/id499382296,4,2018-10-27T18:25:12-07:00,0,0,This really helps me to see information I may have had to wait a weekend to hear about from the office because of a call I couldn’t get while I was at work. But the information could be recorded by date more accurately.
FollowMyHealth®,502147249,25571,4.5,FMH Mobile,Linchris,https://itunes.apple.com/us/reviews/id188925187,5,2018-10-27T09:32:03-07:00,0,0,I really like this app. It’s nice you can go on here & see appointments and results & send messages and all other perks.
FollowMyHealth®,502147249,25571,4.5,Very convenient,zoemaybe315,https://itunes.apple.com/us/reviews/id87220466,5,2018-10-27T08:49:16-07:00,0,0,Grateful for this easy option!
FollowMyHealth®,502147249,25571,4.5,Very user friendly!,Cheretee,https://itunes.apple.com/us/reviews/id423697271,5,2018-10-27T08:03:32-07:00,0,0,I love keeping track of our medical information. This app makes it very easy.?
FollowMyHealth®,502147249,25571,4.5,"Great app, easy to track my medical info",Mike Yusi,https://itunes.apple.com/us/reviews/id36424184,5,2018-10-26T20:15:39-07:00,0,0,"This app is a great way to stay in touch with my Dr.'s, meds, appointments, etc. easy to use, stays updated, and really, I've got no complaints."
FollowMyHealth®,502147249,25571,4.5,Good app,Sir_Godfrey,https://itunes.apple.com/us/reviews/id285748877,4,2018-10-26T14:40:14-07:00,0,0,"Like the app, but wish that I did not have to completely log in each time.  The other info is timely and readily understandable."
FollowMyHealth®,502147249,25571,4.5,Excellent response time,LTCWTJ,https://itunes.apple.com/us/reviews/id311096311,5,2018-10-26T14:37:41-07:00,0,0,Great app for personal health information Punctual and accurate Great way to communicate with doctor!
FollowMyHealth®,502147249,25571,4.5,Mrslewis,catrese,https://itunes.apple.com/us/reviews/id42699467,5,2018-10-26T13:02:08-07:00,0,0,"Great, and very easy!"
FollowMyHealth®,502147249,25571,4.5,Great,Creteman52,https://itunes.apple.com/us/reviews/id144456412,5,2018-10-26T11:33:20-07:00,0,0,This app is excellent. I see exactly what is going on with no grey areas. All my concerns are satisfied. Highly recommend this app
FollowMyHealth®,502147249,25571,4.5,Easy and useful,Casey619,https://itunes.apple.com/us/reviews/id349737182,5,2018-10-26T11:03:01-07:00,0,0,"Love the app. Keeps you in the know about your results, appointments and allows the doctor to easily communicate with you."
FollowMyHealth®,502147249,25571,4.5,Love access online!,Mrs. Beeks,https://itunes.apple.com/us/reviews/id111807955,5,2018-10-26T08:53:43-07:00,0,0,I really enjoy being able to communicate with the doctors office online! So easy! Recommend itâ€™s use to anyone.
FollowMyHealth®,502147249,25571,4.5,Like having info at my fingertips,eschbach2001,https://itunes.apple.com/us/reviews/id492532719,4,2018-10-26T07:56:37-07:00,0,0,This is a great way to track ur healthcare!
FollowMyHealth®,502147249,25571,4.5,Very Helpful,Paula12057,https://itunes.apple.com/us/reviews/id427745597,3,2018-10-26T07:02:33-07:00,0,0,"This app is very helpful in keeping up with your health issues. The only thing is I havenâ€™t found a way to notify them of errors, and not all of my visits have been entered into the app."
FollowMyHealth®,502147249,25571,4.5,So far so good,gammy47,https://itunes.apple.com/us/reviews/id344397201,5,2018-10-26T07:02:22-07:00,0,0,I am a new user. So far it is working just fine. I use other patient portals as well.
FollowMyHealth®,502147249,25571,4.5,Follow my health,Geno vanelli,https://itunes.apple.com/us/reviews/id206185771,4,2018-10-26T06:59:07-07:00,0,0,Very good
FollowMyHealth®,502147249,25571,4.5,Very helpful,bibi199524,https://itunes.apple.com/us/reviews/id760086466,5,2018-10-26T06:10:02-07:00,0,0,I love it!
FollowMyHealth®,502147249,25571,4.5,Convenient,BJH9797786544,https://itunes.apple.com/us/reviews/id523736245,5,2018-10-26T05:29:53-07:00,0,0,"The app is great. I love being able to access my information. Now, if the staff at my doctorâ€™s office didnâ€™t take forever to enter the information but that is not the appâ€™s fault."
FollowMyHealth®,502147249,25571,4.5,Jodijonickyboo,jodijonickyboo,https://itunes.apple.com/us/reviews/id267177569,5,2018-10-26T03:04:53-07:00,0,0,Very easy app. I love it
FollowMyHealth®,502147249,25571,4.5,Great Resource!!,Natalie.durham,https://itunes.apple.com/us/reviews/id157553826,4,2018-10-25T23:45:43-07:00,0,0,This is an awesome tool for patients to have your medical information at your fingertips.
FollowMyHealth®,502147249,25571,4.5,I love thank,jcarballo58,https://itunes.apple.com/us/reviews/id295419803,5,2018-10-25T21:59:33-07:00,0,0,Thanks
FollowMyHealth®,502147249,25571,4.5,FMH,Proud_FMH_User,https://itunes.apple.com/us/reviews/id526363459,5,2018-10-25T20:23:40-07:00,0,0,Excellent app once you get the hang of using it. Highly recommended!
FollowMyHealth®,502147249,25571,4.5,Love the Follow My Health app!,mamalorabelle,https://itunes.apple.com/us/reviews/id806026799,5,2018-10-25T19:09:50-07:00,0,0,It makes it so easy to keep up with all health-related concerns!
FollowMyHealth®,502147249,25571,4.5,Dinasour p,dinasout,https://itunes.apple.com/us/reviews/id925850156,4,2018-10-25T18:54:30-07:00,0,0,Yes
FollowMyHealth®,502147249,25571,4.5,Javastop,javastop,https://itunes.apple.com/us/reviews/id334247154,5,2018-10-25T18:11:05-07:00,0,0,Great app
FollowMyHealth®,502147249,25571,4.5,Love this app!!,AshJayCol,https://itunes.apple.com/us/reviews/id925827134,5,2018-10-25T17:27:56-07:00,0,0,Really convenient to have my medical information in one location.
FollowMyHealth®,502147249,25571,4.5,Perfect convenience,khemy01,https://itunes.apple.com/us/reviews/id925815173,5,2018-10-25T16:37:00-07:00,0,0,The fact that I can schedule an appointment without having to call in is very impressive
FollowMyHealth®,502147249,25571,4.5,Review,loribell16,https://itunes.apple.com/us/reviews/id162324829,5,2018-10-25T16:30:46-07:00,0,0,Easy to navigate.  All of the info you need right at your fingertips!
FollowMyHealth®,502147249,25571,4.5,Great App,B.H.S.,https://itunes.apple.com/us/reviews/id31204146,4,2018-10-25T15:22:11-07:00,0,0,Very helpful
FollowMyHealth®,502147249,25571,4.5,Extremely helpful!,Kerndawg412,https://itunes.apple.com/us/reviews/id228167995,5,2018-10-25T14:54:00-07:00,0,0,"Possibly the most helpful, informative health app I have."
FollowMyHealth®,502147249,25571,4.5,Great app,Af6304,https://itunes.apple.com/us/reviews/id153894821,5,2018-10-25T13:14:47-07:00,0,0,It helps me keep track of everything
FollowMyHealth®,502147249,25571,4.5,Easy app for doctor care,Ddk27,https://itunes.apple.com/us/reviews/id27621100,5,2018-10-25T12:44:12-07:00,0,0,Easy to use and convenient.
FollowMyHealth®,502147249,25571,4.5,Love it!,mpitluk,https://itunes.apple.com/us/reviews/id296073058,5,2018-10-25T12:19:08-07:00,0,0,"Love that I can access my health reports, schedule appointments, and truly feel like Iâ€™m the CEO of my health."
FollowMyHealth®,502147249,25571,4.5,Easy!,matomaselli,https://itunes.apple.com/us/reviews/id38689164,5,2018-10-25T12:12:22-07:00,0,0,Easy and fast way to access your medical information!
FollowMyHealth®,502147249,25571,4.5,Mrs,cjhs5,https://itunes.apple.com/us/reviews/id495800947,4,2018-10-25T11:29:57-07:00,0,0,It would be great to be able to see all itemized bills and get copies if needed .
FollowMyHealth®,502147249,25571,4.5,Libbylabel5,libbylabel5,https://itunes.apple.com/us/reviews/id925688910,5,2018-10-25T09:08:34-07:00,0,0,Great app
FollowMyHealth®,502147249,25571,4.5,Works better,en1Joy,https://itunes.apple.com/us/reviews/id490572517,5,2018-10-25T09:01:23-07:00,0,0,The app works better then the computer / online version!
FollowMyHealth®,502147249,25571,4.5,FollowMyHealth,SisterMaryHolyWater,https://itunes.apple.com/us/reviews/id469683289,4,2018-10-25T08:43:19-07:00,0,0,I think this an excellent tool for keeping track of appointments and your health updates. Easy to use and understand
FollowMyHealth®,502147249,25571,4.5,FMH app.,Mrs.Wood!,https://itunes.apple.com/us/reviews/id925597061,5,2018-10-25T05:38:25-07:00,0,0,I love this app. All of my health information is there and easy to read.  All you medications and results are there as well. Easy to use. Itâ€™s pretty much all around the perfect app for your health care information. I do wonder if the security of the app is up to date. My health care had a hacker situation a year or so back so I hope this app doesnâ€™t make it easy for them or anyone else to steal information.
FollowMyHealth®,502147249,25571,4.5,Good & Functional / could be sexier,Witty0711,https://itunes.apple.com/us/reviews/id661749200,4,2018-10-24T17:13:00-07:00,0,0,Said it â˜�ï¸�ğŸ‘�
FollowMyHealth®,502147249,25571,4.5,Sharp User,Jrizzy Jrake,https://itunes.apple.com/us/reviews/id211834636,5,2018-10-24T16:52:00-07:00,0,0,Very well laid out app with lots of features
FollowMyHealth®,502147249,25571,4.5,$$rap,$$rap,https://itunes.apple.com/us/reviews/id399192251,5,2018-10-24T16:49:25-07:00,0,0,A great app to use and provides you with updates on your health!
FollowMyHealth®,502147249,25571,4.5,Follow My Health App,Impecunious One,https://itunes.apple.com/us/reviews/id567251749,5,2018-10-24T15:44:48-07:00,0,0,Great way to keep track of your health data. Convenient for your health history
FollowMyHealth®,502147249,25571,4.5,Easy to use,Vixi516,https://itunes.apple.com/us/reviews/id464330788,5,2018-10-24T13:47:50-07:00,0,0,Very easy to use. Was able to find my results and other important information quickly.
FollowMyHealth®,502147249,25571,4.5,Convenient!,BronxDave,https://itunes.apple.com/us/reviews/id42004052,5,2018-10-24T11:45:50-07:00,0,0,It is nice to have an app that brings all your medical stuff together in one place. I hope all my doctors support it.
FollowMyHealth®,502147249,25571,4.5,NIH,A Dugas,https://itunes.apple.com/us/reviews/id40596841,5,2018-10-24T09:53:22-07:00,0,0,Simply life-changing
FollowMyHealth®,502147249,25571,4.5,Great App.,S. Ostrow,https://itunes.apple.com/us/reviews/id925237585,5,2018-10-24T09:37:56-07:00,0,0,"This app. works very well. No bugs so far. You can communicate with your Dr.s, check your results, and see everything that has been done with that particular provider. It is simple to use and navigate through."
FollowMyHealth®,502147249,25571,4.5,FMH app,tomtko,https://itunes.apple.com/us/reviews/id352455688,5,2018-10-24T09:23:13-07:00,0,0,Very convenient to have Aa my appointments are neatly stored. Thank you very much
FollowMyHealth®,502147249,25571,4.5,Enjoy having my medical records at my fingertips,gmamouse4,https://itunes.apple.com/us/reviews/id444759648,5,2018-10-24T08:18:11-07:00,0,0,"Reminds you of appointments, all medications you have been on. The insurance information is on app and all the doctors and conditions you have suffered."
FollowMyHealth®,502147249,25571,4.5,Awesome,SOULMATES2011,https://itunes.apple.com/us/reviews/id249742913,5,2018-10-24T08:08:45-07:00,0,0,Helps me with keeping all my records privately for me in one spot.. It works
FollowMyHealth®,502147249,25571,4.5,Very useful app!,Horseshoeingirl,https://itunes.apple.com/us/reviews/id235960045,5,2018-10-24T07:04:34-07:00,0,0,This app makes keeping on top of your appointments and correspondence with the doctorâ€™s office a breeze. Itâ€™s also handy in being able to review test results as well. I love that my doctorâ€™s practice uses this app!
FollowMyHealth®,502147249,25571,4.5,Great App,jjjjosh12427957,https://itunes.apple.com/us/reviews/id49409562,5,2018-10-24T06:29:27-07:00,0,0,Easy to send a direct message to my doctor. Works Great
FollowMyHealth®,502147249,25571,4.5,FH Mobile,TonyPop1066,https://itunes.apple.com/us/reviews/id224313941,5,2018-10-24T05:27:11-07:00,0,0,Great App!!! Hands down a complete great resource!!! Keep up the Outstanding Work!!!
FollowMyHealth®,502147249,25571,4.5,Very functional,Mami for first time 70,https://itunes.apple.com/us/reviews/id492147308,5,2018-10-24T05:01:36-07:00,0,0,I can see what my doctor says an my lab results
FollowMyHealth®,502147249,25571,4.5,Easy to use,jacos04,https://itunes.apple.com/us/reviews/id924945807,5,2018-10-23T18:45:10-07:00,0,0,Love seeing all the information in one place and all together. The transparency nice to see.
FollowMyHealth®,502147249,25571,4.5,Sylvia,Sassy Nani 62,https://itunes.apple.com/us/reviews/id277934290,5,2018-10-23T18:08:18-07:00,0,0,Love this app! Great and fast way to communicate with your Doctor.
FollowMyHealth®,502147249,25571,4.5,Rating the app,The Hulkie,https://itunes.apple.com/us/reviews/id509568685,2,2018-10-23T15:34:57-07:00,0,0,"I gave the app 2stars since I contacted support regarding issues with signing in & the rep didnâ€™t sound the least bit interested in resolving the issue & although I finally got that resolved,another issue with all my appointments being listed occurred & have to fight with support to get it resolved."
FollowMyHealth®,502147249,25571,4.5,Useful,crustyfibers,https://itunes.apple.com/us/reviews/id108208180,4,2018-10-23T15:25:27-07:00,0,0,Good but could be better.
FollowMyHealth®,502147249,25571,4.5,Best service ever!!,Fun PowerPC,https://itunes.apple.com/us/reviews/id131954041,5,2018-10-23T14:37:14-07:00,0,0,Always so kind with the patients
FollowMyHealth®,502147249,25571,4.5,Awesome tool!,bradreid,https://itunes.apple.com/us/reviews/id280988168,5,2018-10-23T14:04:15-07:00,0,0,The FMH portal is the best ever! All of my information at a glance.
FollowMyHealth®,502147249,25571,4.5,Really find it useful,Chelle-51,https://itunes.apple.com/us/reviews/id332394399,5,2018-10-23T13:45:49-07:00,0,0,Great application.  Have both my boys medical information on the app and I can easily contact their PCP and update pharmacy and medication changes.  I can read lab results and feel very informed and connected to their health providers.  Thanks!!
FollowMyHealth®,502147249,25571,4.5,Nan for Savmarvivleo,Birddog73,https://itunes.apple.com/us/reviews/id169373118,5,2018-10-23T12:14:22-07:00,0,0,Itâ€™s so convenient to talk to my physician by email and see all my test results and appointments online. I can also get prescriptions refilled by email. Great app!
FollowMyHealth®,502147249,25571,4.5,Great little app.,winenouvy,https://itunes.apple.com/us/reviews/id432363607,5,2018-10-23T12:10:58-07:00,0,0,Great for keeping up with your health info.
FollowMyHealth®,502147249,25571,4.5,Works well,superior music taste,https://itunes.apple.com/us/reviews/id22344660,5,2018-10-23T11:53:19-07:00,0,0,"Easy to use, stores all my relevant info and appointments."
FollowMyHealth®,502147249,25571,4.5,Works!,Poor eyesight,https://itunes.apple.com/us/reviews/id400583122,5,2018-10-23T10:20:35-07:00,0,0,"I message my doc and keep track of my medical records. If your doc is checking messages and loading your results in, then youâ€™re golden!"
FollowMyHealth®,502147249,25571,4.5,Great service,pricilla jane,https://itunes.apple.com/us/reviews/id496809473,4,2018-10-23T09:56:23-07:00,0,0,"Like the app, gives me full access to labs and other documents.  Easy to log in."
FollowMyHealth®,502147249,25571,4.5,Great communication!!!,gyiufdjohds,https://itunes.apple.com/us/reviews/id282877110,5,2018-10-23T09:10:11-07:00,0,0,My doctors are great at responding.  Far better than on the phone!!!!
FollowMyHealth®,502147249,25571,4.5,Handy and accurate.,Hosahee,https://itunes.apple.com/us/reviews/id267125921,5,2018-10-23T08:33:01-07:00,0,0,Very user friendly. Updated info always helpful.
FollowMyHealth®,502147249,25571,4.5,I wish you could actually schedule and appt tho,P0cah0ntas26,https://itunes.apple.com/us/reviews/id328445318,3,2018-10-23T02:13:25-07:00,0,0,Only flaw canâ€™t schedule appt like it says
FollowMyHealth®,502147249,25571,4.5,Convenience is Key,Adaras89,https://itunes.apple.com/us/reviews/id280028743,5,2018-10-22T21:50:49-07:00,0,0,No more waiting on hold for the appt desk or playing phone tag for test results. Communication with your doctorâ€™s office has become easy with this app. Must use!!!
FollowMyHealth®,502147249,25571,4.5,Happy,hurry27,https://itunes.apple.com/us/reviews/id14900715,5,2018-10-22T17:15:49-07:00,0,0,Greatest care !!!
FollowMyHealth®,502147249,25571,4.5,App,Amajalis,https://itunes.apple.com/us/reviews/id235382439,5,2018-10-22T16:53:20-07:00,0,0,Love this app!
FollowMyHealth®,502147249,25571,4.5,Mutchnik,brdcstng,https://itunes.apple.com/us/reviews/id924457867,2,2018-10-22T16:43:23-07:00,0,0,How do I get a hold of my urologist via email. His name is Steven Munchnik in Highland Park IL. The website doesnâ€™t offer info on how to reach him.
FollowMyHealth®,502147249,25571,4.5,Love your app,dboilman,https://itunes.apple.com/us/reviews/id8094623,5,2018-10-22T15:15:57-07:00,0,0,Iâ€™m alway on the road. I really appreciate your app it helps me manage my healthcare. ðŸ˜Ž
FollowMyHealth®,502147249,25571,4.5,Great App,BB Raine,https://itunes.apple.com/us/reviews/id888995883,5,2018-10-22T14:56:20-07:00,0,0,I love the digital sign on and the convenience of the portability of the app. It is nice to be able to carry your iPad with you and get health info updates no matter where you are or send and receive messages from your provider.
FollowMyHealth®,502147249,25571,4.5,Great medical ap,Mandy OD,https://itunes.apple.com/us/reviews/id192182957,5,2018-10-22T14:01:51-07:00,0,0,"Easy, accurate and informational so."
FollowMyHealth®,502147249,25571,4.5,Improved greatly,kehaugh11,https://itunes.apple.com/us/reviews/id649501124,4,2018-10-22T13:01:59-07:00,0,0,"The current version of the app is much easier to use than previous versions. If you have used it before and didnâ€™t like the experience, itâ€™s worth another shot. Easy to find detailed information and even make/cancel appointments instead of waiting on hold with the doctors office!"
FollowMyHealth®,502147249,25571,4.5,Follow My health,D. Guinn,https://itunes.apple.com/us/reviews/id18560880,5,2018-10-22T12:46:05-07:00,0,0,It makes contacting your doctor SO easy!
FollowMyHealth®,502147249,25571,4.5,Very convenient!,HollisterCa25,https://itunes.apple.com/us/reviews/id265488408,5,2018-10-22T12:41:03-07:00,0,0,"Love this app!!! When I couldnâ€™t get ahold of my doctor by phone, I just sent him a email. You can do a lot with this app."
FollowMyHealth®,502147249,25571,4.5,Great,eagles4223,https://itunes.apple.com/us/reviews/id656062314,5,2018-10-22T12:22:26-07:00,0,0,This site is easy to use and maintain
FollowMyHealth®,502147249,25571,4.5,Good Source,Aubems,https://itunes.apple.com/us/reviews/id4222921,4,2018-10-22T11:50:32-07:00,0,0,Seems to be a great place to check on health issues.  Hopefully health care providers will respond to messages/emails
FollowMyHealth®,502147249,25571,4.5,Great,Symanthah,https://itunes.apple.com/us/reviews/id129382604,5,2018-10-22T11:44:48-07:00,0,0,LOVE THIS APP
FollowMyHealth®,502147249,25571,4.5,Follow My Health,dmrttt,https://itunes.apple.com/us/reviews/id924378189,5,2018-10-22T11:23:23-07:00,0,0,Easy to use and understand
FollowMyHealth®,502147249,25571,4.5,Seems to work effortlessly,Beebawd,https://itunes.apple.com/us/reviews/id175000982,5,2018-10-22T10:53:59-07:00,0,0,"Havenâ€™t used it much, but everything is there and easy to get to."
FollowMyHealth®,502147249,25571,4.5,Helpful,Ladylonglrgs21,https://itunes.apple.com/us/reviews/id521433038,5,2018-10-22T08:12:40-07:00,0,0,Like that it sends notifications of updates to my health and I can view my test results without having to go to the doctor office to get them. Great app!!
FollowMyHealth®,502147249,25571,4.5,Itâ€™s ok,lesainRwc,https://itunes.apple.com/us/reviews/id582855393,3,2018-10-22T07:07:38-07:00,0,0,"Itâ€™s easier than LVHN which is great, however, I am unsure about how to find my doctors or how to access a contact list. I don't know how to access customer service to try to get a pain patient care advocate, your brochure calls them something else but I guess they help pain patients manage their case. Otherwise, it is fine"
FollowMyHealth®,502147249,25571,4.5,Works great,KDye,https://itunes.apple.com/us/reviews/id86452155,5,2018-10-22T05:58:35-07:00,0,0,Still learning to find my way around it but overall is great to see appointments and results
